character,reading,meaning,level,level_label,radical,stroke_count
悁,연,성낼,0,특급,心,7
掾,연,아전,0,특급,手,9
醼,연,잔치,0,특급,酉,16
噎,열,목멜,0,특급,口,12
艷,염,고울,0,특급,色,18
冉,염,나아갈,0,특급,冂,3
焱,염,불꽃,0,특급,火,8
燄,염,불당길,0,특급,火,12
檿,염,산뽕나무,0,특급,木,14
饜,염,싫을/배부를,0,특급,食,14
饁,엽,들밥먹일,0,특급,食,10
爗,엽,빛날,0,특급,火,15
嬴,영,가득할,0,특급,女,13
贏,영,남을,0,특급,貝,13
郢,영,땅이름,0,특급,邑,7
縈,영,얽힐,0,특급,糸,10
咏,영,읊을,0,특급,口,5
攖,영,찌를/가까이할,0,특급,手,17
翳,예,가릴,0,특급,羽,11
鷖,예,갈매기,0,특급,鳥,11
蕊,예,꽃술,0,특급,艸,12
橤,예,드리울,0,특급,木,12
輗,예,멍에막이,0,특급,車,8
蚋,예,모기,0,특급,虫,4
瘞,예,묻을,0,특급,疒,10
羿,예,사람이름,0,특급,羽,3
麑,예,사슴새끼,0,특급,鹿,8
堄,예,성가퀴,0,특급,土,8
勩,예,수고로울,0,특급,力,12
蓺,예,심을,0,특급,艸,11
睨,예,흘겨볼,0,특급,目,8
隩,오,감출,0,특급,阜,13
奡,오,거만할,0,특급,大,9
忤,오,거스를,0,특급,心,4
汙,오,더러울,0,특급,水,3
嗸,오,시끄러울,0,특급,口,11
珸,오,아름다운돌,0,특급,玉,7
杇,오,흙손,0,특급,木,3
鋈,옥,도금할,0,특급,金,7
韞,온,감출,0,특급,韋,10
慍,온,성낼,0,특급,心,10
醞,온,술빚을,0,특급,酉,10
昷,온,온화할,0,특급,日,5
媼,온,할미,0,특급,女,10
杌,올,가지없는나무/위태로울,0,특급,木,3
扤,올,움직일,0,특급,手,3
卼,올,위태할,0,특급,卩,7
廱,옹,막힐,0,특급,广,18
灉,옹,물이름,0,특급,水,18
顒,옹,우러를,0,특급,頁,9
雝,옹,화할/할미새,0,특급,隹,10
吪,와,움직일,0,특급,口,4
盌,완,주발,0,특급,皿,5
婠,완,품성좋을,0,특급,女,8
垸,완,회섞어바를,0,특급,土,7
騧,왜,공골말,0,특급,馬,9
徭,요,구실,0,특급,彳,10
徼,요,구할,0,특급,彳,13
蕘,요,나무할,0,특급,艸,12
喓,요,벌레소리,0,특급,口,9
葽,요,아기풀,0,특급,艸,9
鷕,요,암꿩이울,0,특급,鳥,11
殀,요,일찍죽을,0,특급,歹,4
鄘,용,나라이름,0,특급,邑,11
踴,용,뛸,0,특급,足,9
宂,용,일없을/번잡할,0,특급,宀,2
耰,우,고무래,0,특급,耒,15
懮,우,근심할,0,특급,心,15
楀,우,나무이름,0,특급,木,9
盱,우,눈부릅뜰,0,특급,目,3
堣,우,땅이름,0,특급,土,9
噳,우,떼지을/웃는모양,0,특급,口,13
訏,우,속일,0,특급,言,3
麌,우,수사슴/떼지어모일,0,특급,鹿,7
麀,우,암사슴,0,특급,鹿,2
耦,우,짝,0,특급,耒,9
俁,우,클,0,특급,人,7
吁,우,탄식할,0,특급,口,3
訧,우,허물,0,특급,言,4
踽,우,홀로걸을,0,특급,足,9
燠,욱,더울,0,특급,火,13
薁,욱,머루,0,특급,艸,13
稢,욱,서직무성할,0,특급,禾,8
勗,욱,힘쓸,0,특급,力,9
沄,운,물콸콸흐를,0,특급,水,4
篔,운,왕대,0,특급,竹,10
菀,울,무성할,0,특급,艸,8
騵,원,붉은말,0,특급,馬,10
黿,원,큰자라,0,특급,黽,4
軏,월,멍에막이,0,특급,車,3
刖,월,발꿈치벨,0,특급,刀,4
闈,위,대궐안작은문,0,특급,門,9
韡,위,밝고성한모양,0,특급,韋,12
煒,위,빛날,0,특급,火,9
藯,위,익모초,0,특급,艸,15
喟,위,한숨쉴,0,특급,口,9
莠,유,가라지,0,특급,艸,7
輶,유,가벼운수레,0,특급,車,9
緌,유,갓끈,0,특급,糸,8
黝,유,검푸를,0,특급,黑,5
秞,유,곡식무성할,0,특급,禾,5
牖,유,깨우칠/창,0,특급,片,11
囿,유,동산,0,특급,囗,6
濰,유,물이름,0,특급,水,14
滺,유,물흐르는모양,0,특급,水,11
龥,유,부르짖을,0,특급,龠,9
籲,유,부르짖을,0,특급,竹,26
呦,유,사슴울,0,특급,口,5
楰,유,산유자나무,0,특급,木,8
鮪,유,상어,0,특급,魚,6
醹,유,술맛진할,0,특급,酉,14
卣,유,술통,0,특급,卜,5
褎,유,옷잘입을/나아갈,0,특급,衣,9
羑,유,인도할,0,특급,羊,3
窬,유,판장문,0,특급,穴,9
曘,유,햇빛,0,특급,日,14
槱,유,화톳불놓을,0,특급,木,11
帷,유,휘장/장막,0,특급,巾,8
揉,유,휠,0,특급,手,9
阭,윤,높을,0,특급,阜,4
狁,윤,오랑캐이름,0,특급,犬,4
繘,율,두레박줄,0,특급,糸,12
汩,율,물흐를,0,특급,水,4
鴥,율,빨리날,0,특급,鳥,5
驈,율,샅흰검은말,0,특급,馬,12
檼,은,마룻대/도지개,0,특급,木,14
憖,은,물을/원할,0,특급,心,12
溵,은,물이름,0,특급,水,10
嚚,은,어리석을,0,특급,口,15
訔,은,언쟁할,0,특급,言,3
挹,읍,뜰/읍할,0,특급,手,7
浥,읍,젖을,0,특급,水,7
饐,의,밥쉴,0,특급,食,12
扆,의,병풍,0,특급,戶,6
猗,의,불깐개,0,특급,犬,8
薿,의,우거질,0,특급,艸,14
劓,의,코벨,0,특급,刀,14
桋,이,가시목,0,특급,木,6
刵,이,귀벨,0,특급,刀,6
异,이,그만둘,0,특급,廾,3
杝,이,나무이름,0,특급,木,3
迤,이,든든할,0,특급,辵,5
彝,이,떳떳할,0,특급,彐,15
樲,이,멧대추나무,0,특급,木,12
訑,이,자랑할,0,특급,言,3
詒,이,줄,0,특급,言,5
苢,이,질경이,0,특급,艸,5
洟,이,콧물,0,특급,水,6
頤,이,턱,0,특급,頁,6
弋,익,주살,0,특급,弋,0
牣,인,가득할,0,특급,牛,3
夤,인,공손할,0,특급,夕,11
仞,인,길,0,특급,人,3
陻,인,막을/막힐,0,특급,阜,9
訒,인,말더듬거릴,0,특급,言,3
軔,인,바퀴고임나무,0,특급,車,3
闉,인,성문,0,특급,門,9
禋,인,제사지낼,0,특급,示,9
駰,인,회색얼룩말,0,특급,馬,6
泆,일,음탕할/넘칠,0,특급,水,5
袵,임,옷깃,0,특급,衣,6
衽,임,옷깃,0,특급,衣,4
陾,잉,담쌓는소리,0,특급,阜,9
胾,자,고깃점,0,특급,肉,6
柘,자,메뽕나무,0,특급,木,5
胏,자,밥찌끼,0,특급,肉,5
耔,자,북돋울,0,특급,耒,3
赭,자,붉은흙,0,특급,赤,9
孶,자,새끼칠,0,특급,子,10
粢,자,서직/젯밥,0,특급,米,6
鼒,자,옹솥,0,특급,鼎,3
貲,자,재물,0,특급,貝,6
秭,자,천억,0,특급,禾,5
茲,자,초목무성할,0,특급,艸,6
鎡,자,호미,0,특급,金,10
訿,자,훼방할/헐뜯을,0,특급,言,6
訾,자,훼방할/헐뜯을,0,특급,言,6
柞,작,떡갈나무,0,특급,木,5
僝,잔,갖출/욕할,0,특급,人,12
斨,장,도끼,0,특급,斤,4
漳,장,물이름,0,특급,水,11
萇,장,보리수,0,특급,艸,8
牂,장,암양,0,특급,爿,6
粻,장,양식,0,특급,米,8
鏘,장,옥소리,0,특급,金,11
戕,장,찌를,0,특급,戈,4
奘,장,클,0,특급,大,7
賫,재,가질,0,특급,貝,8
纔,재,겨우,0,특급,糸,17
灾,재,재앙,0,특급,火,3
氐,저,근본,0,특급,氏,1
砠,저,돌산,0,특급,石,5
杼,저,북(織具),0,특급,木,4
羜,저,새끼양,0,특급,羊,5
羝,저,숫양,0,특급,羊,5
疷,저,앓을,0,특급,疒,5
苴,저,암삼,0,특급,艸,5
筯,저,젓가락,0,특급,竹,7
罝,저,짐승그물,0,특급,网,5
籊,적,가늘고길,0,특급,竹,14
趯,적,뛸,0,특급,走,14
逖,적,멀,0,특급,辵,7
覿,적,볼,0,특급,見,15
糴,적,쌀사들일,0,특급,米,16
踖,적,조심해서걸을/밟을,0,특급,足,8
旃,전,기(旗),0,특급,方,6
戩,전,다할,0,특급,戈,10
腆,전,두터울,0,특급,肉,8
邅,전,머뭇거릴,0,특급,辵,13
瀍,전,물이름,0,특급,水,15
靦,전,부끄러울,0,특급,面,7
畋,전,사냥할,0,특급,田,4
巓,전,산꼭대기,0,특급,山,19
闐,전,성할,0,특급,門,10
瘨,전,앓을,0,특급,疒,10
顓,전,오로지,0,특급,頁,9
翦,전,자를,0,특급,羽,9
鱣,전,전어,0,특급,魚,13
飦,전,죽,0,특급,食,3
荃,전,향초,0,특급,艸,6
牷,전,희생,0,특급,牛,6
晢,절,밝을,0,특급,日,7
晣,절,밝을,0,특급,日,7
簟,점,대자리,0,특급,竹,12
墊,점,빠질,0,특급,土,11
玷,점,옥티,0,특급,玉,5
坫,점,잔돌려놓는자리,0,특급,土,5
靚,정,단장할,0,특급,靑,7
梃,정,몽둥이,0,특급,木,7
棖,정,문설주,0,특급,木,8
涏,정,물결곧을,0,특급,水,7
赬,정,붉을,0,특급,赤,9
酲,정,숙취,0,특급,酉,7
珵,정,옥이름,0,특급,玉,7
裎,정,옷벗을,0,특급,衣,7
鋥,정,칼날세울,0,특급,金,7
桯,정,탁자,0,특급,木,7
阱,정,함정,0,특급,阜,4
稊,제,가라지,0,특급,禾,7
蠐,제,굼벵이,0,특급,虫,14
隄,제,둑/막을,0,특급,阜,9
嚌,제,맛볼,0,특급,口,14
泲,제,물이름,0,특급,水,5
穧,제,볏단,0,특급,禾,14
鵜,제,사다새,0,특급,鳥,7
懠,제,성낼,0,특급,心,14
隮,제,오를,0,특급,阜,14
躋,제,오를,0,특급,足,14
瑅,제,옥이름,0,특급,玉,9
娣,제,제수,0,특급,女,7
禔,제,편안할,0,특급,示,9
罩,조,가리,0,특급,网,8
徂,조,갈,0,특급,彳,5
皂,조,검을/하인,0,특급,白,2
皁,조,검을/하인,0,특급,白,2
佻,조,경박할,0,특급,人,6
恌,조,경박할,0,특급,心,6
鞗,조,고삐,0,특급,革,7
螬,조,굼벵이,0,특급,虫,11
懆,조,근심할,0,특급,心,13
旐,조,기,0,특급,方,8
蔦,조,담쟁이덩굴,0,특급,艸,11
慥,조,독실할,0,특급,心,11
阼,조,동편섬돌,0,특급,阜,5
蜩,조,매미,0,특급,虫,8
竈,조,부엌,0,특급,穴,16
蓧,조,삼태기,0,특급,艸,11
洮,조,씻을,0,특급,水,6
鼂,조,아침,0,특급,黽,5
殂,조,죽을,0,특급,歹,5
鰷,조,피라미,0,특급,魚,11
豵,종,돼지새끼,0,특급,豕,11
螽,종,메뚜기,0,특급,虫,11
鬷,종,모일,0,특급,鬲,9
尰,종,수중다리,0,특급,尢,9
蹤,종,자취,0,특급,足,11
樅,종,전나무,0,특급,木,11
椶,종,종려나무,0,특급,木,9
瑽,종,패옥소리,0,특급,玉,11
脞,좌,잗달,0,특급,肉,7
侜,주,가릴,0,특급,人,6
遒,주,굳셀,0,특급,辵,9
邾,주,나라이름,0,특급,邑,6
馵,주,뒷발이흰말,0,특급,馬,3
燽,주,드러날,0,특급,火,14
躕,주,머뭇거릴,0,특급,足,15
咮,주,새부리,0,특급,口,6
譸,주,속일,0,특급,言,14
輈,주,수레채,0,특급,車,6
霔,주,시우,0,특급,雨,8
妵,주,여자예쁜모양,0,특급,女,5
裯,주,홑이불,0,특급,衣,8
幬,주,휘장,0,특급,巾,14
鬻,죽,죽,0,특급,鬲,12
蹲,준,걸어앉을,0,특급,足,12
埻,준,과녁,0,특급,土,8
隼,준,새매,0,특급,隹,2
鱒,준,송어,0,특급,魚,12
噂,준,수군거릴,0,특급,口,12
崒,줄,산높을,0,특급,山,8
騭,즐,수말,0,특급,馬,10
戢,즙,거둘,0,특급,戈,9
濈,즙,화목할,0,특급,水,13
璔,증,옥(玉),0,특급,玉,12
蚳,지,개미알,0,특급,虫,5
踟,지,머뭇거릴,0,특급,足,8
坻,지,모래섬,0,특급,土,5
鋕,지,새길,0,특급,金,7
輊,지,수레숙어질,0,특급,車,6
篪,지,저[笛],0,특급,竹,10
瑱,진,귀막이옥,0,특급,玉,10
禛,진,복받을,0,특급,示,10
紾,진,비틀/거칠,0,특급,糸,5
鬒,진,숱많고검을,0,특급,髟,10
螓,진,쓰르라미,0,특급,虫,10
蓁,진,우거질,0,특급,艸,10
垤,질,개밋둑,0,특급,土,6
蒺,질,남가새,0,특급,艸,10
耋,질,늙을,0,특급,老,6
挃,질,벼벨,0,특급,手,6
瓞,질,북치,0,특급,瓜,5
絰,질,요질/수질,0,특급,糸,6
礩,질,주춧돌,0,특급,石,15
銍,질,짧은낫,0,특급,金,6
佽,차,도울,0,특급,人,6
泚,차,물맑을,0,특급,水,6
瑳,차,옥빛,0,특급,玉,10
佌,차,작을,0,특급,人,6
斲,착,깎을,0,특급,斤,10
斮,착,벨,0,특급,斤,8
巑,찬,높이솟을,0,특급,山,19
湌,찬,먹을,0,특급,水,9
爨,찬,불땔,0,특급,火,25
扎,찰,뽑을,0,특급,手,1
憯,참,마음아플,0,특급,心,12
毚,참,약은토끼,0,특급,比,13
譖,참,참소할,0,특급,言,12
搶,창,빼앗을,0,특급,手,10
悵,창,슬플,0,특급,心,8
瑲,창,옥소리,0,특급,玉,10
鶬,창,왜가리/꾀꼬리,0,특급,鳥,10
窗,창,창,0,특급,穴,7
蹌,창,추창할,0,특급,足,10
鬯,창,향풀,0,특급,鬯,0
韔,창,활집,0,특급,韋,8
蠆,채,벌(蜂)/전갈,0,특급,虫,13
瘥,채,병나을,0,특급,疒,10
瘵,채,허로병,0,특급,疒,11
簀,책,살평상,0,특급,竹,11
萋,처,풀성할,0,특급,艸,8
慼,척,근심할,0,특급,心,11
惕,척,두려워할,0,특급,心,8
蹢,척,머뭇거릴,0,특급,足,11
跖,척,발바닥,0,특급,足,5
蹐,척,잔걸음,0,특급,足,10
坧,척,터,0,특급,土,5
梴,천,나무밋밋할,0,특급,木,7
遄,천,빠를,0,특급,辵,9
倩,천,아름다울,0,특급,人,8
俴,천,엷을,0,특급,人,8
幝,천,해진모양,0,특급,巾,12
驖,철,구렁말,0,특급,馬,13
惙,철,근심할,0,특급,心,8
歠,철,마실,0,특급,欠,15
掇,철,주울,0,특급,手,8
啜,철,훌쩍거릴,0,특급,口,8
襜,첨,수레휘장,0,특급,衣,13
覘,첨,엿볼,0,특급,見,5
忝,첨,욕될,0,특급,心,4
餂,첨,핥을,0,특급,食,6
遆,체,갈마들,0,특급,辵,9
疐,체,꼭지,0,특급,疋,9
掣,체,끌,0,특급,手,8
杕,체,나무우뚝설,0,특급,木,3
彘,체,돼지,0,특급,彐,9
髢,체,딴머리,0,특급,髟,3
蝃,체,무지개,0,특급,虫,8
揥,체,빗치개,0,특급,手,9
棣,체,산앵두나무,0,특급,木,8
嚔,체,재채기할,0,특급,口,15
禘,체,큰제사,0,특급,示,9
悄,초,근심할,0,특급,心,7
誚,초,꾸짖을,0,특급,言,7
譙,초,꾸짖을,0,특급,言,12
勦,초,노곤할,0,특급,力,11
蠋,촉,뽕나무벌레,0,특급,虫,13
躅,촉,자취,0,특급,足,13
潨,총,물모일,0,특급,水,12
冢,총,클/무덤,0,특급,冖,8
摧,최,꺾을,0,특급,手,11
凗,최,눈서리쌓일,0,특급,冫,11
嘬,최,물(齧),0,특급,口,12
麤,추,거칠,0,특급,鹿,22
鄹,추,나라이름,0,특급,邑,14
蝤,추,나무굼벵이,0,특급,虫,9
棸,추,나무이름,0,특급,木,8
鶖,추,무수리,0,특급,鳥,9
瘳,추,병나을,0,특급,疒,11
鵻,추,비둘기,0,특급,鳥,8
緅,추,아청빛,0,특급,糸,8
甃,추,우물벽돌,0,특급,瓦,9
萑,추,익모초,0,특급,艸,8
縐,추,주름,0,특급,糸,10
騅,추,푸르고흰얼룩말,0,특급,馬,8
妯,축,동서,0,특급,女,5
踧,축,삼갈,0,특급,足,8
柷,축,악기이름,0,특급,木,5
蹜,축,종종걸음칠,0,특급,足,11
顣,축,찡그릴,0,특급,頁,11
蓫,축,참소리쟁이,0,특급,艸,11
賰,춘,넉넉할,0,특급,貝,9
杶,춘,참죽나무,0,특급,木,4
怵,출,두려울,0,특급,心,5
珫,충,귀막이,0,특급,玉,6
忡,충,근심할,0,특급,心,4
虫,충,벌레,0,특급,虫,0
惴,췌,두려워할,0,특급,心,9
瘁,췌,병들,0,특급,疒,8
揣,췌,헤아릴,0,특급,手,9
毳,취,솜털,0,특급,毛,8
廁,측,뒷간,0,특급,广,9
昃,측,해기울,0,특급,日,4
絺,치,가는칡베,0,특급,糸,7
寘,치,둘,0,특급,宀,10
菑,치,묵정밭,0,특급,艸,8
懫,치,성낼,0,특급,心,15
懥,치,성낼,0,특급,心,15
鴟,치,솔개,0,특급,鳥,5
觶,치,술잔,0,특급,角,12
庤,치,쌓을,0,특급,广,6
褫,치,옷벗길/빼앗을,0,특급,衣,10
哆,치,입벌릴,0,특급,口,6
駸,침,말달릴,0,특급,馬,7
綅,침,붉은실,0,특급,糸,7
寑,침,잘,0,특급,宀,9
忱,침,정성,0,특급,心,4
縶,칩,말맬,0,특급,糸,11
夬,쾌,괘이름/결단할,0,특급,大,1
噲,쾌,목구멍,0,특급,口,13
它,타,다를,0,특급,宀,2
鮀,타,모래무지,0,특급,魚,5
沱,타,물이름/눈물흐를,0,특급,水,5
嶞,타,산좁고길,0,특급,山,12
鼉,타,자라/악어,0,특급,黽,12
佗,타,짊어질/다를,0,특급,人,5
紽,타,타래,0,특급,糸,5
蘀,탁,낙엽,0,특급,艸,16
橐,탁,전대,0,특급,木,12
椓,탁,칠,0,특급,木,8
殫,탄,다할,0,특급,歹,12
僤,탄,빠를,0,특급,人,12
驒,탄,연전총(連錢驄),0,특급,馬,12
疃,탄,짐승발자국/마을,0,특급,田,12
嘽,탄,헐떡거릴,0,특급,口,12
梲,탈,막대기,0,특급,木,7
嗿,탐,먹는소리/많을,0,특급,口,11
醓,탐,육장,0,특급,酉,9
漯,탑,물이모이는모양,0,특급,水,11
蝪,탕,땅거미,0,특급,虫,9
盪,탕,씻을,0,특급,皿,12
簜,탕,왕대,0,특급,竹,12
駾,태,말빨리달릴,0,특급,馬,7
迨,태,미칠,0,특급,辵,5
噋,톤,느릿할,0,특급,口,12
啍,톤,느릿할,0,특급,口,8
噸,톤,무게단위,0,특급,口,13
畽,톤,염우없을,0,특급,田,9
瓲,톤,톤,0,특급,瓦,4
恫,통,슬플,0,특급,心,6
隤,퇴,무너질,0,특급,阜,12
蓷,퇴,익모초,0,특급,艸,11
魋,퇴,짐승이름,0,특급,鬼,8
渝,투,변할,0,특급,水,9
忒,특,변할,0,특급,心,3
簸,파,까부를,0,특급,竹,13
皤,파,머리흴,0,특급,白,12
嶓,파,산이름,0,특급,山,12
豝,파,암퇘지,0,특급,豕,4
昄,판,클,0,특급,日,4
旆,패,기(旗),0,특급,方,6
孛,패,살별,0,특급,子,4
粺,패,정미(精米),0,특급,米,8
茷,패,풀잎무성할,0,특급,艸,6
伻,팽,심부름꾼,0,특급,人,5
祊,팽,제사이름,0,특급,示,4
諞,편,교묘히말할,0,특급,言,9
徧,편,두루,0,특급,彳,9
褊,편,옷좁을,0,특급,衣,9
苹,평,다북쑥,0,특급,艸,5
敝,폐,해질,0,특급,攴,8
麃,포,고라니,0,특급,鹿,4
炰,포,구울,0,특급,火,5
襃,포,기릴,0,특급,衣,11
炮,포,싸서구울,0,특급,火,5
餔,포,저녁밥,0,특급,食,7
殍,표,굶어죽을,0,특급,歹,7
瀌,표,눈비퍼부을,0,특급,水,15
儦,표,떼지어다닐,0,특급,人,15
滮,표,물흐르는모양,0,특급,水,11
嘌,표,빠를,0,특급,口,11
鑣,표,재갈,0,특급,金,15
摽,표,칠,0,특급,手,11
飆,표,폭풍,0,특급,風,12
灃,풍,강이름,0,특급,水,18
豐,풍,풍년,0,특급,豆,11
詖,피,치우칠,0,특급,言,5
駜,필,말살찔,0,특급,馬,5
怭,필,설만할,0,특급,心,5
鞸,필,슬갑,0,특급,革,11
飶,필,음식의향기,0,특급,食,5
佖,필,점잖을/가득할,0,특급,人,5
鉍,필,창자루,0,특급,金,5
觱,필,피리/쌀쌀할,0,특급,角,9
偪,핍,핍박할,0,특급,人,9
呀,하,입벌릴,0,특급,口,4
騢,하,적부루마,0,특급,馬,9
芐,하,지황,0,특급,艸,3
嘏,하,클,0,특급,口,11
菏,하,풀이름/늪이름,0,특급,艸,8
翯,학,함치르르할,0,특급,羽,10
僩,한,너그러울/노할,0,특급,人,12
暵,한,마를/말릴,0,특급,日,11
熯,한,마를/말릴,0,특급,火,11
扞,한,막을,0,특급,手,3
哻,한,코고는소리,0,특급,口,7
舝,할,비녀장,0,특급,舛,7
劼,할,삼갈,0,특급,力,6
鬫,함,범우는소리,0,특급,鬥,12
菡,함,연꽃봉오리,0,특급,艸,8
諴,함,화할,0,특급,言,9
盍,합,덮을,0,특급,皿,5
嗑,합,입다물,0,특급,口,10
柙,합,짐승우리,0,특급,木,5
頏,항,새날아내릴/목구멍,0,특급,頁,4
陔,해,섬돌,0,특급,阜,6
醢,해,젓,0,특급,酉,10
覈,핵,핵실할,0,특급,襾,13
悻,행,발끈성낼,0,특급,心,8
栩,허,상수리나무,0,특급,木,6
巘,헌,산봉우리,0,특급,山,20
獫,험,오랑캐이름,0,특급,犬,13
玁,험,오랑캐이름,0,특급,犬,20
侐,혁,고요할,0,특급,人,6
虩,혁,두려워할,0,특급,虍,12
焃,혁,붉을,0,특급,火,7
洫,혁,빌[虛]/넘칠,0,특급,水,6
衋,혁,애통해할,0,특급,血,18
駽,현,검푸른말,0,특급,馬,7
鞙,현,멍에끈,0,특급,革,7
莧,현,비름,0,특급,艸,7
嬛,현,산뜻할,0,특급,女,13
儇,현,영리할,0,특급,人,13
怰,현,팔,0,특급,心,5
昡,현,햇빛,0,특급,日,5
絜,혈,잴,0,특급,糸,6
恊,협,맞을,0,특급,心,6
冾,협,젖을,0,특급,冫,6
徯,혜,기다릴,0,특급,彳,10
傒,혜,기다릴/가둘,0,특급,人,10
盻,혜,눈흘길,0,특급,目,4
嘒,혜,반짝거릴,0,특급,口,11
憓,혜,사랑할,0,특급,心,12
譓,혜,슬기로울,0,특급,言,12
薅,호,김맬,0,특급,艸,13
怙,호,믿을,0,특급,心,5
皥,호,밝을,0,특급,白,12
嘑,호,부르짖을,0,특급,口,11
皜,호,흴,0,특급,白,10
惛,혼,흐릴,0,특급,心,8
洚,홍,물넘칠,0,특급,水,6
鉷,홍,쇠뇌,0,특급,金,6
鬨,홍,싸움소리,0,특급,鬥,6
矍,확,두리번거릴,0,특급,目,15
雘,확,붉을/진사(辰沙),0,특급,隹,10
鐶,환,고리,0,특급,金,13
豢,환,기를,0,특급,豕,6
懽,환,기뻐할,0,특급,心,18
逭,환,도망할,0,특급,辵,8
圜,환,두를,0,특급,囗,13
鍰,환,무게단위/고리,0,특급,金,9
睆,환,밝을,0,특급,目,7
芄,환,왕골,0,특급,艸,3
濶,활,넓을,0,특급,水,14
媓,황,어머니,0,특급,女,9
喤,황,울음소리,0,특급,口,9
堭,황,해자,0,특급,土,9
洄,회,거슬러흐를/돌아흐를,0,특급,水,6
頮,회,낯씻을,0,특급,頁,7
薈,회,초목무성할,0,특급,艸,13
擭,획,잡을,0,특급,手,14
嘵,효,두려워할,0,특급,口,12
囂,효,들렐,0,특급,口,18
虓,효,범울부짖을,0,특급,虍,4
効,효,본받을,0,특급,力,6
傚,효,본받을,0,특급,人,10
鴞,효,부엉이/올빼미,0,특급,鳥,5
殽,효,섞일/안주,0,특급,殳,8
餱,후,건량,0,특급,食,9
詡,후,자랑할,0,특급,言,6
酗,후,주정할,0,특급,酉,4
鍭,후,화살촉,0,특급,金,9
鑂,훈,금빛바랠,0,특급,金,14
纁,훈,분홍빛,0,특급,糸,14
